ts,FS_0234_PV,FS_0372_PV,FI_0395_PV,FI_0567_PV,FI_0879_PV,FC_0173_PV,FI_0497_PV,FI_0396_PV,FI_0319_PV,FC_0756_PV,FC_0696_PV,LC_0493_PV,PD_0272_PV,PI_0922_PV,PI_0326_PV,PC_0163_PV,FC_0688_OP,FC_0126_OP,FC_0419_OP,FC_0971_OP,FC_0749_OP,FC_0336_OP,FC_0619_OP,FC_0178_OP,FC_0689_OP,FC_0262_OP,HC_0493_OP,HC_0378_OP,LC_0585_OP,LC_0678_OP,LC_0365_OP,LC_0894_OP,LC_0189_OP,PC_0181_OP,TC_0389_OP,AI_0573_PV,AI_0243_PV,AI_0295_PV,AI_0286_PV,FS_0776_PV,FS_0477_PV,FS_0976_PV,TI_0585_PV,TI_0421_PV,TI_0472_PV,TI_0824_PV,TI_0682_PV,TI_0642_PV,TI_0949_PV,TI_0898_PV,TI_0697_PV,TI_0316_PV,TC_0787_PV,TC_0987_PV,TC_0787_PV,LC_0915_OP,PI_0231_PV,FS_0669_PV,PC_0197_PV,FC_0285_PV,SC_0444_A0,SC_0261_BE,SC_0318_CO,SC_0721_D5,SC_0717_DK,SC_0531_DO,SC_0439_ED,SC_0859_F6,SC_0854_F8,SC_0192_F9,SC_0574_FC,SC_0243_FF,SC_0613_FI
2021/4/15 22:41,0,0,1478.7517,4.0339546,279.62476,6.2763324,5.6525187,670.8892,781.06616,130.1927,150.39786,51.03416,0.3635129,1.2654006,0.99009997,11.733236,63.718967,72.79401,59.364628,54.851368,52.995308,63.7887,83.65117,81.981026,84.72032,85.704,41.50107,106.9,-1.9394746,61.80108,32.38287,54.384506,67.9166,64.6304,-6.9,3.3055732,-99999,-99999,-99999,0,5.9123745,0,65.03121,338.07968,346.06104,365.5463,374.0712,106.708015,106.257065,36.56932,372.92026,383.9284,110.407455,367.20807,376.25485,72.04294,0.059847835,113.934425,0.0547183,1.1846162,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/15 23:01,0,0,1478.5364,4.0650983,280.13034,6.3610854,5.738867,670.127,777.25433,129.93214,151.02293,49.781128,0.37664974,1.2766498,0.9894,11.732661,63.712738,72.793335,59.60219,54.836765,52.987946,63.80113,83.665054,81.99947,84.73022,85.72021,41.50107,106.9,0.3085021,61.793835,27.989532,54.128407,50.50681,64.63454,-6.9,3.3674376,-99999,-99999,-99999,0,6.016156,0,64.671585,338.05182,346.0505,365.5225,374.08725,106.67237,106.15111,36.61357,372.91632,383.9284,110.83501,367.19907,376.26688,72.04294,0.060845215,113.93477,0.054769132,1.1603731,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/15 23:21,0,0,1478.321,4.0263,280.6359,6.423251,5.812781,669.36475,778.7343,130.52228,151.33629,50.455055,0.3837179,1.280699,0.98802495,11.732086,63.70651,72.79266,59.839745,54.822163,52.9262,63.81356,83.67895,82.01793,84.740105,85.736404,41.50107,106.9,-2.369106,61.786587,42.220978,54.23375,64.50372,64.63868,-6.9,3.3420625,-99999,-99999,-99999,0,6.079806,0,65.12719,338.024,346.05447,365.4987,374.1033,106.63672,106.04516,36.657825,372.91235,383.9284,110.37003,367.19006,376.2789,72.04294,0.05856597,113.93511,0.05481996,1.1361299,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/15 23:41,0,0,1478.1057,4.035118,281.14148,6.3378305,5.753239,668.6025,780.218,130.0183,150.16496,49.9793,0.3898026,1.2904493,0.9909,11.731512,63.70028,72.792,59.9611,54.80756,52.86446,63.825993,83.69283,82.036385,84.75,85.7526,41.50107,106.9,0.14878732,61.77934,29.600956,54.184086,55.0832,64.64282,-6.9,3.4725273,-99999,-99999,-99999,0,5.9609,0,65.59459,337.99612,346.05847,365.4749,374.11935,106.601074,105.9392,36.702076,372.9084,383.9284,110.26504,367.18106,376.29092,72.04294,0.060004096,113.935455,0.05487079,1.1118867,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 0:01,0,0,1477.8904,4.033153,281.61987,6.3129745,5.729989,667.8403,781.7018,129.51433,150.60213,49.369385,0.38001198,1.2763494,0.98994994,11.730937,63.69405,72.79133,59.90198,54.792957,52.802715,63.838425,83.70672,82.05484,84.759895,85.7688,41.50107,106.9,-1.628605,61.77209,33.43286,54.179306,62.204124,64.62865,-6.9,3.490991,-99999,-99999,-99999,0,5.944568,0,65.283,337.9683,346.06244,365.4511,374.13538,106.5663,106.04871,36.746326,372.8689,383.9284,110.53752,367.17206,376.30295,72.04294,0.05965146,113.93581,0.054921623,1.0876436,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 0:21,0,0,1477.6752,3.9902484,281.533,6.2445774,5.601791,668.993,783.18555,129.55667,151.03369,50.119747,0.37348977,1.2667487,0.99070007,11.730362,63.68782,72.79265,59.842857,54.778355,52.74097,63.850853,83.720604,82.073296,84.76978,85.784996,41.50107,106.9,-0.78060675,61.764843,36.421295,54.213108,62.19099,64.582825,-6.9,3.4258893,-99999,-99999,-99999,0,5.885384,0,64.76752,337.94043,346.0664,365.4273,374.15143,106.84039,106.38099,36.790577,372.79266,383.9284,110.61752,367.16306,376.31497,72.04294,0.060488127,113.93615,0.05497245,1.0634004,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 0:41,0,0,1477.4598,3.936852,281.4461,6.324192,5.7130136,670.27386,782.9013,129.64598,151.20442,49.357147,0.36740407,1.2562492,0.9892,11.729787,63.67406,72.80602,59.80939,54.763752,52.67923,63.863285,83.7345,82.09174,84.77968,85.8012,41.50107,106.9,-1.4343863,61.757595,41.6299,54.079124,59.75717,64.537,-6.9,3.584559,-99999,-99999,-99999,0,5.9750996,0,65.17271,337.91257,346.07037,365.40353,374.16748,107.117966,106.713264,36.834827,372.71643,383.9284,110.62568,367.15405,376.327,72.04294,0.05966397,113.93649,0.055023283,1.0391573,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 1:01,0,0,1477.2445,3.9455876,281.3592,6.3192425,5.6937227,669.2703,783.15234,129.78654,151.3751,50.849648,0.3571815,1.2539988,0.99160004,11.729213,63.659386,72.8194,59.79025,54.74915,52.617485,63.875717,83.74838,82.1102,84.789566,85.8174,41.50107,106.9,0.031265676,61.75035,41.21062,54.22261,66.94564,64.49118,-6.9,3.6442668,-99999,-99999,-99999,0,5.963306,0,64.38327,337.88474,346.07437,365.37973,374.18353,107.39554,107.04554,36.87908,372.6402,383.9284,109.695724,367.14505,376.33902,72.04294,0.059911363,113.93684,0.05507411,1.0149142,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 1:21,0,0,1477.0292,4.0519786,281.2723,6.440327,5.8343186,668.96686,782.0906,130.03563,151.54579,49.548073,0.3721218,1.2697498,0.98954105,11.728638,63.64471,72.83277,59.771107,54.738636,52.555744,63.88815,83.76227,82.128654,84.79946,85.833595,41.50107,106.9,0.87896925,61.743103,37.30392,54.184566,51.64605,64.445366,-6.9,3.6741204,-99999,-99999,-99999,0,6.083386,0,64.959045,337.85687,346.07834,365.35596,374.1996,107.4471,107.04192,36.923332,372.56396,383.9284,110.18705,367.1672,376.35104,72.04294,0.058496464,113.93719,0.055124942,1.0216691,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 1:41,0,0,1476.8138,3.9766533,281.18542,6.4718018,5.8641768,669.0986,780.65344,130.28471,150.20694,51.029224,0.37265688,1.2735009,0.98845,11.728063,63.630035,72.84614,59.75196,54.752907,52.494,63.900578,83.77615,82.14711,84.80936,85.84979,41.50107,106.9,0.07502975,61.735855,33.72717,54.209717,69.29538,64.39954,-6.9,3.6689599,-99999,-99999,-99999,0,6.120274,0,64.89941,337.829,346.0823,365.33215,374.2156,107.264984,106.88857,36.967583,372.48773,383.9284,109.84496,367.20273,376.36307,72.04294,0.05959876,113.93753,0.055175774,1.0355775,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 2:01,0,0,1476.5985,4.026905,281.0985,6.3798237,5.8149033,669.23035,779.2163,130.5338,150.18703,49.981182,0.35179392,1.2477,0.989325,11.7274885,63.61536,72.85951,59.73282,54.76718,52.43226,63.91301,83.79004,82.165565,84.819244,85.866,41.50107,106.9,1.6565745,61.728607,40.528698,54.07788,53.630833,64.35372,-6.9,3.7099955,-99999,-99999,-99999,0,6.00739,0,65.13914,337.80118,346.08627,365.30835,374.23166,107.08288,106.73522,37.011833,372.4115,383.9284,110.02495,367.23825,376.3751,72.04294,0.060780253,113.937874,0.0552266,1.0494859,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 2:21,0,0,1476.3558,3.962145,281.01163,6.292307,5.7234063,669.36206,780.9967,130.78287,150.1671,49.56467,0.3572876,1.2568499,0.98845,11.726913,63.60068,72.87289,59.69734,54.781452,52.370514,63.92544,83.80393,82.18401,84.82914,85.882195,41.50107,106.9,-0.91092587,61.72136,41.993298,54.226276,67.2624,64.3079,-6.9,3.5658867,-99999,-99999,-99999,0,5.9181266,0,65.01929,337.77332,346.09027,365.2173,374.2477,106.900764,106.58187,37.056084,372.33527,383.83383,109.72747,367.2738,376.38712,72.04294,0.05831306,113.93822,0.055277433,1.0633943,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 2:41,0,0,1475.953,4.0266695,280.62463,6.165444,5.5770445,669.4938,782.90576,131.03195,150.14719,50.38701,0.3661783,1.2688504,0.99025005,11.726338,63.586006,72.88626,59.562874,54.795723,52.308773,63.85988,83.81782,82.20247,84.839035,85.89839,41.50107,106.9,-0.2398947,61.71411,42.1655,54.352676,55.70825,64.26208,-6.9,3.483019,-99999,-99999,-99999,0,5.76657,0,64.443726,337.74545,346.09424,365.0566,374.26376,106.71865,106.42852,37.062386,372.25903,383.64145,108.657486,367.30933,376.39914,72.04294,0.06071872,113.93857,0.055328265,1.0773027,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 3:01,0,0,1475.55,4.054291,281.0266,6.2036233,5.5574975,666.9036,780.4656,131.28104,151.60374,49.55996,0.37120557,1.2726,0.9871866,11.727363,63.57133,72.89963,59.42841,54.809998,52.24703,63.78484,83.817535,82.220924,84.84892,85.91459,41.50107,106.9,0.7936144,61.706867,42.292744,54.23464,64.68313,64.21626,-6.9,3.3846352,-99999,-99999,-99999,0,5.8322153,0,64.62602,337.7112,346.0982,364.89594,374.2798,106.536545,106.27517,37.029453,372.1828,383.4491,109.19631,367.34485,376.3897,72.04294,0.06131969,113.93891,0.055379093,1.0912111,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 3:21,0,0,1475.1472,4.0166793,281.0978,6.25563,5.623548,672.5012,773.7679,129.8411,151.32645,50.988808,0.38318345,1.2873007,0.98680514,11.728931,63.556656,72.913,59.343903,54.82427,52.185287,63.7098,83.80933,82.234856,84.85882,85.930786,41.50107,106.9,-1.9912741,61.71332,37.212585,54.3558,63.683006,64.17044,-6.9,3.4327438,-99999,-99999,-99999,0,5.887535,0,65.12749,337.6769,346.10217,364.7353,374.29584,106.35443,106.12182,36.99652,372.10657,383.25674,109.81861,367.49753,376.3482,72.04294,0.06019007,113.939255,0.055429924,1.1051195,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 3:41,0,0,1474.7444,3.9972615,280.9876,6.4026513,5.786329,669.49835,780.57074,129.46486,151.05292,50.398113,0.3727693,1.2711006,0.9877,11.7305,63.54198,72.92638,59.562103,54.83854,52.123543,63.63476,83.80114,82.22138,84.868706,85.94699,41.50107,106.9,-0.8598688,61.741444,38.486145,54.24232,53.96842,64.12462,-6.9,3.4972794,-99999,-99999,-99999,0,6.0366087,0,65.211075,337.6426,346.10617,364.57462,374.3119,106.172325,105.96847,36.96359,372.03033,383.06436,110.602455,367.04007,376.30673,72.04294,0.05882697,113.9396,0.055480752,1.1190279,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 4:01,0,0,1474.3416,4.042503,280.8774,6.4910307,5.8899884,667.08484,780.33344,129.80627,150.95415,49.496647,0.3637057,1.2554991,0.98882496,11.732068,63.527306,72.93975,59.780304,54.852814,52.0618,63.559723,83.792946,82.2079,84.8786,85.96319,41.50107,106.9,-0.7050533,61.76956,37.420673,54.257927,67.24296,64.0788,-6.9,3.4193263,-99999,-99999,-99999,0,6.144521,0,65.4867,337.60828,346.11014,364.41394,374.32794,105.99021,105.81512,36.930656,371.9541,382.872,111.48499,367.29938,376.26523,72.04294,0.05759098,113.93995,0.055531584,1.1355015,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 4:21,0,0,1474.1603,4.017477,281.5813,6.4237704,5.8438926,665.0377,780.0961,130.1289,150.85542,50.393074,0.372652,1.2652488,0.99044997,11.733637,63.51263,72.95312,59.9985,54.867085,52.000057,63.484684,83.784744,82.19443,84.8885,85.979385,41.50107,106.9,0.010919492,61.797684,41.82021,54.195843,55.95134,64.032974,-6.9,3.4475002,-99999,-99999,-99999,0,6.0744524,0,65.091225,337.57397,346.1141,364.2533,374.344,105.8081,105.707115,36.897724,371.87787,382.67966,110.47754,367.45276,376.22375,72.04294,0.058338314,113.93716,0.05557605,1.172212,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 4:41,0,0,1474.0193,4.0818233,280.7511,6.48699,5.914972,663.97174,779.8589,130.24292,150.75668,49.568798,0.35774985,1.2515994,0.988625,11.735206,63.497955,72.96649,60.2167,54.881355,51.938313,63.409645,83.77655,82.180954,84.898384,85.99558,41.50107,106.9,-1.0552844,61.8258,42.242752,54.323128,63.975403,63.987156,-6.9,3.5021005,-99999,-99999,-99999,0,6.1225176,0,64.74354,337.53967,346.11807,364.09262,374.36002,105.62599,105.790344,36.86479,371.80164,382.48727,110.88251,367.359,376.18225,72.04294,0.06012632,113.92332,0.055611446,1.2089225,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 5:01,0,0,1473.8784,3.992337,280.58005,6.396574,5.8191795,663.29364,771.0978,130.0856,150.65794,50.349285,0.3506875,1.2451496,0.9893499,11.736774,63.48328,72.979866,60.360764,54.895626,51.87657,63.334606,83.76836,82.16748,84.90828,86.01178,41.50107,106.9,-1.1928813,61.85392,41.77719,54.356503,61.234303,63.941334,-6.9,3.458525,-99999,-99999,-99999,0,6.021234,0,65.01929,337.50537,346.12207,363.93195,374.37607,105.51613,105.87357,36.83186,371.7254,382.29492,110.30747,367.21213,376.14078,72.04294,0.060315132,113.90948,0.055646844,1.1940558,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 5:21,0,0,1473.7375,4.0574617,280.409,6.3874946,5.8139234,663.15356,770.0703,129.92827,150.6334,49.46673,0.35022238,1.2415504,0.987725,11.738343,63.468605,72.99324,60.389675,54.9099,51.814827,63.259567,83.760155,82.15401,84.918175,86.02242,41.50107,106.9,0.2952216,61.882042,42.225048,54.15333,54.15658,63.895515,-6.9,3.5672991,-99999,-99999,-99999,0,6.013191,0,65.40285,337.47104,346.12604,363.7713,374.39212,105.581726,105.9568,36.798927,371.64917,382.10254,111.24247,366.98566,376.09927,72.04294,0.059792887,113.89564,0.055682242,1.1583776,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 5:41,0,0,1473.5966,4.023026,281.90283,6.3306994,5.6916623,666.2217,774.91675,129.96843,151.71579,50.59999,0.36068776,1.2573003,0.98905,11.739912,63.45393,73.00661,60.418587,54.92417,51.753086,63.18453,83.75196,82.14053,84.92806,86.02442,41.50107,106.9,-1.3015139,61.91016,37.863586,54.28663,67.724396,63.849693,-6.9,3.694163,-99999,-99999,-99999,0,5.9637237,0,65.01929,337.43674,346.13,363.61063,374.40817,105.64733,106.04003,36.765995,371.57294,381.9102,110.15498,366.75916,376.05777,72.04294,0.060060255,113.8818,0.05571764,1.1226995,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 6:01,0,0,1473.4557,4.0529118,280.95947,6.3562107,5.7749805,664.30945,778.72815,129.81566,151.45613,49.652687,0.35997587,1.2595508,0.9885499,11.741481,63.439255,73.01998,60.4475,54.938442,51.69134,63.10949,83.74377,82.12705,84.93646,86.02642,41.50107,106.9,1.5818006,61.93828,40.603,54.310646,51.06858,63.80387,-6.9,3.6015115,-99999,-99999,-99999,0,5.969342,0,65.977974,337.40244,346.13397,363.44995,374.4242,105.71293,106.12326,36.733063,371.49667,381.71783,109.59495,366.53268,376.0163,72.04294,0.06042203,113.86796,0.055753037,1.0870214,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 6:21,0,0,1478.0947,4.0477476,280.01614,6.31673,5.7163954,671.1363,791.581,128.84445,151.19647,50.831066,0.37076965,1.279801,0.98975,11.743049,63.42458,73.033356,60.47641,54.952717,51.6296,63.03445,83.735565,82.11358,84.94255,86.02842,41.50107,106.9,-1.0002712,61.9664,33.37081,54.260193,66.935905,63.758053,-6.9,3.5370195,-99999,-99999,-99999,0,5.939474,0,65.4508,337.36813,346.13797,363.2893,374.55923,105.77853,106.20649,36.70013,371.42044,381.52545,108.96997,365.96014,375.3056,72.04294,0.060553893,113.85412,0.05578844,1.0513432,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 6:41,0,0,1480.5756,4.0510864,279.07278,6.3418274,5.7150664,678.1372,783.24,127.46976,150.93681,50.197342,0.34986365,1.2534014,0.98982495,11.744617,63.409904,73.04673,60.50532,54.966988,51.567856,62.95941,83.72737,82.100105,84.94864,86.03042,41.50107,106.9,0.46658593,61.99452,35.088524,54.130096,57.489273,63.71223,-6.9,3.5957296,-99999,-99999,-99999,0,5.9877195,0,65.46276,337.3338,346.14194,363.12863,374.72556,105.84413,106.225105,36.707386,371.3442,381.3331,107.464966,365.0416,374.3813,72.04294,0.0633746,113.84028,0.055823836,1.015665,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 7:01,0,0,1483.9797,4.0306826,278.12946,6.4400754,5.8584166,674.4837,767.51385,126.15946,150.67715,49.54901,0.34673032,1.2450005,0.99197,11.746186,63.39523,73.0601,60.404545,54.93752,51.441193,62.884373,82.468575,81.007095,83.794655,84.627144,41.50107,106.9,-1.9166107,62.02264,36.290943,53.403595,56.28376,63.666412,-6.9,3.6505086,-99999,-99999,-99999,0,6.070601,0,67.0812,337.2995,346.1319,362.968,374.89188,105.90973,105.971214,36.742374,371.26797,381.14075,107.653305,364.4604,373.27148,72.04294,0.06289173,113.82643,0.05621085,0.9799869,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 7:21,0,0,1457.6421,4.000191,276.99243,6.546449,5.9187274,674.41455,763.2325,124.44576,151.46796,50.712482,0.3548143,1.2487502,0.9897834,11.747755,63.380554,73.07347,60.231346,54.84011,51.213696,62.809334,82.50951,80.6884,83.82279,84.649796,41.50107,106.9,-1.4188073,62.05076,34.215908,53.593803,67.2098,63.62059,-6.9,3.7490659,-99999,-99999,-99999,0,6.2038445,0,66.587975,337.2652,346.1001,362.8073,375.0582,105.975334,105.71732,36.777367,371.19174,380.94836,107.80166,363.56445,372.16168,72.04294,0.056739885,113.81259,0.05663158,0.94430876,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 7:41,0,0,1452.1252,3.9584568,275.01688,5.8709426,5.232893,691.8184,780.4451,122.98668,151.21988,49.094536,0.35201848,1.2472496,0.99145,11.749324,63.36588,73.086845,56.95287,54.7427,50.986202,62.734295,83.18093,81.1763,84.43697,85.324684,41.50107,106.9,0.11239594,62.078876,43.694782,53.434338,47.65207,63.574768,-6.9,3.6705384,-99999,-99999,-99999,0,5.4386373,0,67.031715,337.2309,346.0683,362.64664,375.22452,105.76181,105.46344,36.812355,371.1155,380.756,107.372505,362.6656,371.05188,72.04294,0.05603353,113.79875,0.05666138,0.9086306,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 8:01,0,0,1458.8844,3.980969,272.37747,5.668669,4.9591894,682.16174,800.5348,122.80767,150.19215,51.216255,0.34948134,1.2468002,0.9925749,11.750893,63.351204,73.10022,55.24347,54.64529,50.758705,62.659256,83.15663,81.166794,84.41209,85.13696,41.50107,106.9,-2.8513823,62.107,37.302166,53.596054,72.38418,63.615273,-6.9,3.5434911,-99999,-99999,-99999,0,5.238476,0,66.72048,337.19656,346.0365,362.486,375.39084,105.51437,105.20955,36.847343,371.00598,380.56363,107.07001,363.14853,371.8976,72.04294,0.05260026,113.78491,0.05665408,0.9304555,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 8:21,0,0,1456.8986,4.0139456,273.12152,5.786163,5.171272,681.08234,798.75653,123.05493,150.15506,49.856937,0.340963,1.2352505,0.991725,11.752461,63.33653,73.09675,56.39612,54.547882,50.531208,62.584217,83.132324,81.15729,84.38719,84.94925,41.50107,106.9,-0.31287485,62.135117,29.870092,53.026115,50.54071,63.80488,-6.9,3.7408845,-99999,-99999,-99999,0,5.368649,0,66.2894,337.11285,346.0047,362.32532,375.55716,105.26694,104.95566,36.88233,370.88766,380.37128,107.1475,363.22992,372.7236,72.04294,0.05698576,113.77107,0.05664678,0.97548306,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 8:41,0,0,1452.7614,4.05725,273.17642,6.351241,5.810833,681.38293,797.5813,123.399895,150.06209,51.15475,0.34449443,1.2352507,0.990075,11.75403,63.312252,72.99125,59.129044,54.450474,50.303715,62.50918,83.108025,81.14778,84.362305,84.76153,41.50107,106.9,-2.8267367,62.163235,36.122623,53.45493,61.962143,63.994484,-6.9,3.782879,-99999,-99999,-99999,0,5.993949,0,66.30138,336.9091,345.9729,362.16464,375.72348,105.0195,104.701775,36.917324,370.76938,380.17892,107.66,363.11438,372.6133,72.04294,0.055885766,113.75723,0.05663948,1.0205106,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 9:01,0,0,1439.3749,3.9929442,273.23135,6.2963514,5.6526794,686.22327,796.63043,122.76489,149.96913,49.650604,0.35026947,1.2466509,0.99047494,11.755598,63.28681,72.88576,60.33225,54.353065,50.076218,62.43414,83.08372,81.138275,84.33742,84.573814,41.50107,106.9,-0.08866931,62.191357,31.55061,53.599865,61.090836,64.18409,-6.9,3.4329753,-99999,-99999,-99999,0,5.942399,0,66.97187,336.70535,345.9411,362.004,375.8898,104.77207,104.85644,36.952312,370.65106,379.98654,107.115,361.75772,371.79715,72.04294,0.054191884,113.74339,0.056562964,1.065538,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 9:21,0,0,1478.4263,4.018762,278.90082,6.1533823,5.5453405,662.4652,777.99347,125.412384,152.97697,50.76814,0.35696894,1.2552003,0.99165,11.748968,63.26137,72.78026,59.15954,54.255657,49.84872,62.14555,83.05942,81.12877,84.31252,84.38609,41.50107,106.9,-0.8265684,62.219475,28.062582,53.446278,53.599705,64.373695,-6.9,3.4903831,-99999,-99999,-99999,0,5.7586675,0,66.67243,336.5016,345.9093,361.84332,376.05612,105.15977,105.19323,36.9873,370.53278,379.7942,107.03999,361.24414,370.981,72.04294,0.052069232,113.72955,0.056470472,1.1105657,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 9:41,0,0,1443.4318,4.0629606,276.15042,6.675336,6.1013956,649.4192,725.1109,123.536285,151.09262,49.25438,0.344838,1.2421504,0.99004996,11.737843,63.235935,72.67477,61.950314,54.15825,47.89476,60.563133,83.03511,81.11926,84.287636,84.19837,41.50107,106.9,0.38851827,62.247597,35.947586,53.58389,65.9888,64.5633,-6.9,3.4369123,-99999,-99999,-99999,0,6.3792295,0,63.375843,336.29785,345.8775,361.68265,376.22244,105.7146,105.53002,37.022293,370.41446,379.60184,101.39502,360.31464,371.91327,72.04294,0.05849501,113.715706,0.058631323,1.1555932,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 10:01,0,0,1425.4161,4.00836,276.01672,6.3274336,5.740404,645.64105,707.7781,125.09821,149.71532,51.3589,0.37814263,1.2815987,0.992125,11.725305,63.210495,72.56927,59.618725,54.060837,47.16647,58.980717,84.4779,82.51714,85.6045,87.64068,41.50107,106.9,-2.7546115,62.275715,41.509796,53.435158,53.094997,64.75291,-6.9,3.3978832,-99999,-99999,-99999,0,5.966159,0,68.215775,336.09412,345.9097,361.522,376.38876,106.26944,105.86681,37.05728,370.29614,379.40945,103.17758,360.9894,370.9364,72.04294,0.057012968,113.701866,0.059335522,1.2006207,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 10:21,0,0,1408.6711,4.038925,271.54892,6.083133,5.426499,651.0849,716.63275,121.465996,149.68869,51.031837,0.35660958,1.25415,0.991125,11.711993,63.185055,72.46377,47.72025,53.96343,47.23977,58.87778,83.38512,81.86523,84.56334,85.53621,41.50107,106.9,-0.8226893,62.303833,30.707314,53.40625,69.01862,64.94251,-6.9,3.4177525,-99999,-99999,-99999,0,5.6667156,0,72.42357,335.89035,346.04126,361.5262,376.55508,106.82427,106.203606,37.09227,370.17786,379.50098,107.35003,361.27527,370.8735,72.04294,0.052206215,113.68803,0.059717648,1.2456481,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
2021/4/16 10:41,0,0,1446.495,4.1639547,273.7608,5.642897,4.9314246,633.536,690.67505,123.26607,149.66205,50.02624,0.3519447,1.2520509,0.992375,11.703866,63.159615,72.35828,45.15685,53.743904,47.313065,58.954594,82.116806,80.86879,83.35132,83.75152,41.50107,106.9,6.1745687,62.331955,42.74378,53.781918,47.7895,64.139755,-6.9,4.287511,-99999,-99999,-99999,0,5.213339,0,70.24582,335.6866,346.17282,361.57382,376.7214,107.506096,107.197014,37.12726,370.05954,379.6672,109.20247,362.69327,370.8106,72.04294,0.055117693,113.67419,0.05989601,1.2906758,0.9291,5.48,71.63,2.09,0.126,341.4,0.2,223,317.5,353.5,390.5,413.5,437
